E0, Erec, Ee', pex, pey, pez, Ep, ppx, ppy, ppz 
1.51546,1.47348,1.31008,0.0513017,0.4413,1.23245,1.10166,-0.00819368,-0.426496,0.389028
1.43888,1.39783,1.33879,0.342299,0.128257,1.28792,0.997313,-0.273383,-0.122088,0.156955
2.74485,1.65216,1.246,0.162946,-0.450011,1.15041,1.34444,-0.27608,0.562603,0.731034
2.13559,2.09453,1.82824,-0.480586,-0.405652,1.71667,1.20457,0.474562,0.422472,0.408579
2.00395,1.73365,1.46939,0.202331,0.406584,1.39745,1.20253,-0.0473449,-0.276083,0.698047
4.0233,2.74822,2.48338,-0.432808,-0.479416,2.39792,1.20311,0.490777,0.239256,0.51867
1.38101,1.33957,1.25735,0.0732507,0.323372,1.21285,1.02049,-0.0780037,-0.366792,0.142895
1.72633,1.68534,1.54874,-0.482286,-0.05941,1.47053,1.07487,0.464251,0.052178,0.238221
3.44407,2.51221,2.37778,0.686968,0.0554656,2.27571,1.0727,-0.0966822,0.14672,0.489336
1.42325,1.38154,1.1979,-0.46791,-0.0462279,1.10176,1.12191,0.511832,-0.0360833,0.339192
2.64887,1.80363,1.68954,0.0306666,-0.585867,1.58441,1.05236,-0.047008,-0.117459,0.459452
2.69473,2.65084,2.2022,-0.579933,-0.00960644,2.12444,1.38692,0.740957,-0.0284348,0.702395
2.11696,2.07366,1.71186,0.358704,-0.555596,1.57896,1.30007,-0.210289,0.695814,0.530528
1.83564,1.79287,1.67007,-0.392075,-0.228362,1.60725,1.06108,0.35561,0.0872798,0.333845
1.58,1.53772,1.25579,0.224647,-0.709721,1.01135,1.2202,-0.0921591,0.626324,0.455813
2.4081,2.36567,1.98167,0.339017,0.497175,1.8881,1.32227,-0.379702,-0.604272,0.59894
2.16909,2.12717,1.93209,-0.285709,-0.422648,1.86352,1.13335,0.202576,0.481365,0.36247
2.29378,1.4071,1.18121,-0.121684,-0.443827,1.08787,1.16416,0.101714,0.138305,0.667417
1.9514,1.34264,1.22908,0.310712,-0.0752342,1.18677,1.05184,-0.262758,-0.395785,0.017974
2.71443,2.44015,2.20036,0.586809,-0.00904939,2.12065,1.17806,-0.514815,0.481792,0.101594
2.54046,2.32505,1.99419,0.0200938,0.567033,1.91176,1.26914,0.18922,-0.670303,0.495221
1.58109,1.53872,1.36514,0.196106,0.439981,1.27732,1.11185,-0.0866942,-0.532103,0.25536
1.25621,1.21486,1.12601,0.260321,0.403759,1.01838,1.02712,-0.170829,-0.348658,0.154515
1.55166,1.49223,1.40852,-0.269445,-0.2597,1.3579,1.02198,0.204379,0.313978,0.154082
2.15096,1.58894,1.25957,-0.353741,-0.0879736,1.20567,1.26764,-0.166766,-0.333203,0.766628
2.24826,2.20578,1.65072,0.689029,0.207524,1.48561,1.49333,-0.726454,-0.328261,0.845095
2.21299,1.67255,1.51088,0.244076,0.31788,1.45676,1.09994,0.0115362,-0.145599,0.555137
1.76965,1.58072,1.49946,-0.246685,-0.590366,1.35609,1.01953,-0.0329456,0.393244,0.0579629
1.3032,1.26149,1.1367,0.192571,0.324163,1.07234,1.06306,-0.174426,-0.357743,0.302236
1.68154,1.42375,1.1199,-0.116826,-0.39887,1.03992,1.24212,0.0273602,0.564385,0.585854
1.3382,1.22247,1.12776,-0.181867,-0.416064,1.03231,1.03298,-0.188159,0.290647,0.258471
1.82505,1.7838,1.68635,0.500428,-0.14238,1.60408,1.03573,-0.391015,0.0841398,0.180004
1.80744,1.22653,1.17644,0.0313217,0.495469,1.06655,0.988366,0.298931,-0.081206,-0.0236608
1.544,1.50259,1.3301,-0.47007,-0.0876235,1.24118,1.11076,0.472782,0.0513449,0.356771
1.37298,1.33198,1.10497,-0.493898,-0.310528,0.938399,1.16528,0.447631,0.308233,0.426777
1.50388,1.40652,1.32699,-0.304443,-0.472101,1.20222,1.0178,-0.0381384,0.333757,-0.206671
1.5932,1.51582,1.46619,-0.142942,-0.418592,1.39788,0.987905,0.136623,0.196517,-0.195745
1.60219,1.24994,1.19541,-0.0554397,-0.311614,1.15275,0.992803,0.299817,0.0905164,0.0849681
2.88675,2.52445,1.51284,0.423316,0.943285,1.1044,1.94988,-0.332117,-0.771417,1.48872
1.62114,1.48911,1.33844,0.222157,0.282322,1.28933,1.08894,-0.159409,0.131013,0.512694
2.25668,1.84823,1.50079,-0.538347,-0.177677,1.3896,1.28571,0.520202,0.417279,0.572685
3.93467,3.89308,3.27055,0.348309,1.00385,3.09313,1.56081,-0.39456,-0.894271,0.774832
1.45067,1.28006,1.20491,-0.307309,-0.0862196,1.16187,1.01342,0.13965,-0.274811,0.227265
1.7776,1.73554,1.59605,0.548006,-0.0429267,1.49841,1.07776,-0.496404,0.119287,0.143397
1.82846,1.51255,1.45604,-0.112252,-0.407568,1.39332,0.994781,0.247062,0.0858961,0.202034
2.72019,1.79857,1.58969,-0.0649948,0.410323,1.53444,1.14715,0.45298,-0.468861,-0.102858
1.6284,1.58713,1.12354,-0.601481,0.502171,0.805228,1.40186,0.539713,-0.502244,0.735748
1.26665,1.19017,1.13823,-0.0771397,0.292035,1.09742,0.990214,-0.173878,-0.257628,0.0596951
1.49075,1.44923,1.31832,0.181668,-0.359485,1.25528,1.06918,-0.21877,0.409335,0.217664
1.73471,1.69088,1.45585,-0.46474,0.0289058,1.37938,1.1733,0.650386,-0.0753382,0.259996
1.73533,1.69408,1.54967,-0.188891,-0.409696,1.48254,1.08268,0.189517,0.444748,0.241108
2.67927,2.5404,2.46012,0.533451,0.390436,2.36964,1.01854,-0.285803,-0.061828,0.267525
1.34025,1.29905,1.2289,0.109912,0.352856,1.17201,1.00842,-0.137672,-0.290269,0.182622
1.58783,1.54616,1.38328,0.520576,-0.157717,1.27185,1.10114,-0.489719,0.220611,0.208972
1.62165,1.58042,1.35548,0.594578,-0.112614,1.2129,1.16321,-0.592016,0.12732,0.325581
4.09693,4.05523,3.48674,0.910472,0.117749,3.3637,1.50676,-0.968156,-0.17539,0.649536
3.65507,2.65291,2.54311,-0.264403,-0.65852,2.4421,1.04807,0.132866,0.0714858,0.441974
3.60375,3.06805,2.57643,0.651923,-0.393411,2.46135,1.42989,-0.810112,0.177781,0.690168
1.26699,1.22594,1.17189,0.0754757,-0.336075,1.12013,0.992323,-0.0501603,0.303352,0.0990525
1.30775,1.26549,1.12683,-0.215846,-0.326922,1.05654,1.07693,0.149885,0.438427,0.254444
1.3773,1.33592,1.21961,0.26665,-0.422597,1.11254,1.05459,-0.237523,0.309517,0.282103
1.86462,1.82304,1.52787,0.0249538,0.589683,1.40926,1.23344,-0.087012,-0.64459,0.466863
4.36742,1.81382,1.43447,-0.329476,0.241232,1.37513,1.31762,-0.119962,-0.281665,0.872944
2.11056,1.67842,1.59258,-0.0353663,-0.43886,1.53051,1.02412,-0.212019,-0.247583,0.249416
2.15297,2.10909,1.84545,-0.570439,0.128081,1.75039,1.20191,0.508192,0.0341354,0.552091
1.76091,1.71962,1.5396,0.282969,-0.485395,1.43341,1.1183,-0.309797,0.463106,0.244519
3.03432,2.41171,1.57715,-0.566997,-0.473194,1.39355,1.77283,0.45754,0.173753,1.42234
3.38299,3.34062,2.34922,1.00327,-0.69208,2.0083,1.92968,-0.829833,0.692345,1.29435
2.26677,2.22518,2.05482,-0.000899592,-0.540822,1.98237,1.10863,-0.103038,0.506301,0.285905
3.75874,1.5547,1.48344,0.581268,0.0168883,1.36472,1.00953,0.258401,-0.224333,0.147311
1.33483,1.29301,1.24583,0.376567,0.0905,1.1841,0.985451,-0.249277,-0.152168,0.0739299
2.02165,1.38404,1.32985,-0.476188,0.260187,1.21411,0.99246,0.271595,-0.15244,-0.0872981
1.72205,1.37554,1.25547,0.140613,-0.312047,1.20792,1.05835,0.397095,0.0330919,0.284541
1.76508,1.72349,1.66481,-0.395941,-0.183158,1.60663,0.996949,0.319169,0.074094,0.0787025
1.5839,1.45657,1.22301,0.336442,0.468482,1.07846,1.17184,0.177487,-0.189806,0.652163
2.12546,1.99971,1.9092,0.344891,0.403256,1.83398,1.02878,-0.184883,-0.350306,0.145409
2.21127,2.16907,1.93049,-0.305481,0.450053,1.85227,1.17685,0.237466,-0.472872,0.473946
1.48861,1.44589,1.34484,0.111591,0.336177,1.29736,1.03932,0.0188729,-0.346964,0.281222
1.65144,1.26133,1.18838,-0.251364,-0.368511,1.10148,1.01122,0.358764,-0.109023,-0.0401736
1.59998,1.55845,1.31415,-0.235604,-0.571385,1.15974,1.18257,0.180812,0.604095,0.347132
1.37067,1.27754,1.21019,-0.265201,0.470594,1.08295,1.00562,-0.105997,-0.323661,-0.122167
1.51023,1.46674,1.11382,-0.192364,0.667188,0.870887,1.29119,-0.0264761,-0.678801,0.570393
1.8756,1.52088,1.41608,0.394944,0.247305,1.33721,1.04308,-0.0459114,-0.142857,0.430279
1.95944,1.89289,1.8258,-0.475658,-0.176922,1.75385,1.00536,0.113117,0.327525,0.101617
3.15783,2.38005,1.76606,-0.565499,0.276061,1.65014,1.55226,0.632243,0.0336397,1.06222
4.96114,4.01418,3.42755,0.161509,-0.942044,3.29159,1.5249,-0.116634,0.57881,1.04707
1.77864,1.70718,1.55343,-0.449646,0.0804332,1.48476,1.09202,0.527198,-0.0902286,0.161447
2.11893,2.07755,1.71354,0.593495,0.299232,1.57938,1.30228,-0.642373,-0.275107,0.572061
2.75063,1.63639,1.36234,-0.459393,0.0413604,1.28188,1.21232,0.587454,0.0477925,0.491922
3.11891,2.70203,2.02086,0.661543,0.25839,1.89195,1.61944,-0.544126,0.0796182,1.19992
2.6723,2.05532,1.85116,-0.478247,0.128852,1.78367,1.14243,0.22209,0.291765,0.53884
3.98272,3.43019,2.60632,0.730347,-0.717307,2.39686,1.76214,-0.70819,0.313171,1.27483
1.35369,1.311,1.11847,-0.008979,0.450636,1.02363,1.1308,0.0935604,-0.567966,0.258874
3.20822,2.22598,1.88807,-0.0842778,-0.848334,1.68464,1.27619,0.173795,0.360376,0.766957
1.79364,1.75151,1.56472,0.2241,0.372101,1.50322,1.12506,-0.278825,-0.472174,0.291066
2.46201,2.2838,2.1596,-0.582183,0.175543,2.07222,1.06247,0.339814,0.363418,0.0307829
1.47795,1.39649,1.33583,0.0912401,0.473524,1.24575,0.998936,0.150135,-0.275501,0.138118
1.6406,1.59954,1.5191,-0.367534,0.172929,1.46378,1.01872,0.308835,-0.162143,0.189127
1.28052,1.21274,1.15018,-0.350885,-0.0671412,1.09329,1.00083,0.285342,-0.169391,0.105752
1.23059,1.18795,1.13134,-0.304599,0.0032774,1.08956,0.994882,0.32989,-0.0197548,-0.0147482
1.95328,1.91071,1.70701,-0.610136,-0.00183107,1.59424,1.14198,0.52058,0.1633,0.355087
3.39497,2.49409,1.92854,0.229133,0.506564,1.84666,1.50382,0.276609,-0.090076,1.13864
2.00496,1.96548,1.69641,0.00931785,-0.57067,1.59752,1.20734,-0.496732,0.523729,0.237214
2.21157,2.16845,2.10333,-0.474163,0.301894,2.02682,1.0034,0.327547,-0.125929,0.0575302
1.52009,1.47634,1.25711,-0.0868998,0.355312,1.20272,1.1575,0.0765307,-0.489198,0.462893
1.66672,1.48154,1.41801,0.357521,0.0984898,1.36866,1.00181,0.0340057,-0.183044,0.297663
2.20997,1.33542,1.26916,0.118104,-0.3141,1.22399,1.00453,0.267428,0.230619,-0.0634647
1.69367,1.65182,1.53253,0.0555404,0.457822,1.46149,1.05756,-0.123868,-0.455989,0.121686
1.27341,1.19951,1.11925,0.257385,-0.396236,1.01462,1.01854,-0.283327,0.233165,0.149749
2.35414,1.18865,1.12225,-0.354272,0.118493,1.05825,1.00467,0.219756,-0.230963,0.165419
2.29443,1.77881,1.68184,-0.235865,-0.442375,1.60538,1.03525,0.421166,0.0748854,0.0916059
1.38448,1.24938,1.18135,0.469219,-0.320463,1.03573,1.0063,-0.0313421,0.281562,-0.228084
1.81288,1.47024,1.25993,-0.183676,0.42336,1.17237,1.14858,0.268954,-0.182385,0.577314
1.99512,1.62247,1.17062,0.162605,-0.287467,1.12306,1.39012,-0.424493,0.349778,0.865764
1.63533,1.59359,1.28441,-0.546834,0.142155,1.15347,1.24744,0.587813,-0.118049,0.562409
1.51184,1.47056,1.24965,0.484317,-0.194474,1.13545,1.15919,-0.517074,0.189852,0.399936
3.38501,2.32889,1.83023,-0.227378,0.476799,1.75234,1.43693,0.531683,-0.545116,0.777541
2.08135,1.71739,1.58084,0.412315,0.174082,1.51616,1.07483,0.0975441,0.24623,0.452496
1.90116,1.78116,1.70357,-0.231917,-0.485577,1.61635,1.01586,0.243533,0.269525,0.140218
1.41912,1.31205,1.12096,0.11788,-0.362948,1.05401,1.12936,0.166524,0.0802777,0.600769
3.18971,2.32572,1.16606,-0.0770195,0.333951,1.11455,2.09793,-0.706033,0.0802196,1.73668
1.57023,1.52745,1.11654,-0.125815,-0.650046,0.89904,1.34918,0.286,0.579904,0.722398
1.2904,1.16918,1.11078,0.362697,-0.257777,1.01776,0.996672,-0.285809,-0.174252,0.0308229
1.98183,1.94055,1.67639,-0.493083,-0.454191,1.53651,1.20243,0.411829,0.481457,0.405077
1.838,1.54636,1.45643,-0.22116,0.323001,1.40284,1.0282,-0.0489578,0.250253,-0.334405
1.63583,1.59356,1.45624,0.238491,0.320715,1.40032,1.07559,-0.230293,-0.437996,0.177915
1.62332,1.58081,1.30892,0.717971,0.00478583,1.09442,1.21017,-0.538283,-0.0867258,0.535611
1.63112,1.58842,1.31693,-0.46858,-0.23359,1.20838,1.20976,0.420168,0.309202,0.557683
2.32125,2.25968,2.03504,0.283393,0.554096,1.93754,1.16292,-0.544454,-0.414593,0.0608395
1.49201,1.32164,1.27164,-0.598392,0.131228,1.11434,0.988273,0.19903,0.214877,0.102686
1.84452,1.80317,1.71692,0.189242,-0.441118,1.64846,1.02451,-0.122578,0.331981,0.209853
1.55168,1.50928,1.41104,-0.365423,-0.121417,1.35748,1.03651,0.419632,-0.00543531,0.133703
3.82518,3.0456,2.67174,0.740257,0.196553,2.5596,1.31213,-0.456554,-0.172774,0.776554
1.51062,1.46939,1.37657,0.452602,0.111638,1.29523,1.0311,-0.345337,-0.114717,0.224483
1.25252,1.21115,1.14232,-0.303115,0.0307634,1.10094,1.0071,0.332875,-0.0411272,0.146268
1.70037,1.65846,1.28275,-0.700673,-0.168537,1.06118,1.31398,0.701954,0.0321515,0.593648
1.9504,1.86047,1.54877,0.243318,0.445432,1.46324,1.24997,-0.0790572,-0.397721,0.719479
2.65376,2.29731,1.90735,-0.048647,-0.505719,1.83845,1.32823,0.21515,0.332916,0.852481
2.24045,1.50759,1.13742,-0.016644,0.360537,1.07863,1.30845,0.0633774,-0.382057,0.825649
1.75084,1.71165,1.38175,-0.624257,-0.117451,1.22709,1.26817,0.502717,0.247106,0.643517
1.40958,1.35226,1.23695,0.354251,0.0191044,1.18499,1.05358,-0.405118,0.245824,-0.0715795
3.45279,2.21965,2.1379,0.0791159,-0.667574,2.02946,1.02003,0.0900673,0.208403,0.329475
1.36223,1.32227,1.27392,0.415704,0.00302485,1.20418,0.986619,-0.200667,-0.181981,0.140281
1.9574,1.90007,1.77247,-0.261279,0.436134,1.69799,1.06587,0.173917,-0.467743,0.0818439
2.4679,1.76685,1.62635,0.31935,-0.56214,1.49232,1.07877,0.24219,0.416023,0.227282
1.86689,1.353,1.17921,0.330401,0.0674313,1.12997,1.11206,-0.383708,-0.237201,0.39092
1.70398,1.34499,1.19407,0.203581,-0.288582,1.14065,1.08919,0.129126,0.247532,0.477524
1.29589,1.25272,1.17467,-0.256796,0.302054,1.10574,1.01632,0.347157,-0.134072,0.11857
2.27583,1.80138,1.49511,-0.244236,0.483601,1.39349,1.24455,-0.107804,-0.127286,0.800448
1.97305,1.94165,1.86194,0.469773,-0.185556,1.79212,1.01799,-0.352638,0.174085,0.0358364
1.36028,1.31754,1.20192,-0.0297386,0.365952,1.14447,1.05389,-0.114358,-0.428691,0.182959
2.13643,2.08979,1.84165,0.54489,0.16643,1.7513,1.18642,-0.607545,-0.363667,-0.160839
1.61871,1.42321,1.36046,0.418187,0.0417482,1.29392,1.00102,-0.339679,0.0791217,-0.00644636
2.5452,2.03623,1.83907,0.0870948,-0.644545,1.72022,1.13543,-0.229515,0.594845,0.0483036
1.51876,1.47725,1.4159,-0.366923,-0.0793728,1.36523,0.999617,0.265119,0.0779026,0.20621
1.43141,1.38889,1.27446,0.242199,0.34756,1.202,1.0527,-0.333401,-0.216381,0.264292
1.40682,1.36567,1.29863,0.353969,0.162934,1.23879,1.00531,-0.323212,-0.0904834,0.132811
3.34772,2.95443,2.51619,-0.439825,-0.619346,2.39878,1.37651,0.472476,0.220223,0.861805
2.33126,1.67662,1.40546,-0.261024,0.313979,1.34484,1.20943,0.0525697,0.233686,0.724572
1.75783,1.7168,1.59717,-0.510144,0.113454,1.50925,1.0579,0.433404,-0.0891703,0.207382
1.75869,1.71769,1.63776,0.435586,0.0764695,1.57692,1.01821,-0.36201,-0.0500621,0.151111
1.80831,1.4159,1.36192,-0.0965743,-0.371066,1.30684,0.992245,-0.11506,0.28635,0.0946625
2.93483,2.64787,1.98032,0.451953,-0.352524,1.89556,1.60583,-0.730585,0.133934,1.07081
1.38739,1.34474,1.26784,-0.0631315,0.355625,1.21531,1.01516,0.180575,-0.252043,0.232533
2.11973,2.07827,1.99445,0.0740361,-0.51834,1.92449,1.0221,-0.0245355,0.375757,0.150139
2.01876,1.97513,1.49894,0.564487,-0.229472,1.3695,1.41446,-0.623021,0.391525,0.760843
4.63297,1.74803,1.49748,0.186631,-0.34709,1.44469,1.18882,-0.369511,-0.531217,0.337959
2.99645,2.95545,2.56891,0.614161,-0.503789,2.44301,1.32481,-0.572011,0.508955,0.537153
1.77935,1.45938,1.25747,-0.40074,-0.179459,1.17832,1.14018,0.380256,0.399347,0.339987
2.43427,2.39153,2.03441,-0.601375,-0.0759228,1.94201,1.29539,0.611128,0.161904,0.630865
1.65068,1.60949,1.37391,0.253012,0.491346,1.25785,1.17386,-0.260231,-0.518006,0.401917
1.68589,1.40534,1.2826,0.31328,-0.170147,1.23206,1.06101,-0.477757,0.0702356,0.110488
3.58791,3.53677,3.24827,-0.115713,0.847285,3.13368,1.22678,-0.2286,-0.663549,0.363417
2.40245,1.98766,1.83742,0.579873,-0.132644,1.73847,1.08851,-0.218428,0.199007,0.466034
1.36482,1.22749,1.1307,0.348947,0.234365,1.04966,1.03507,-0.249866,-0.316456,0.168606
3.39309,3.34987,2.85322,-0.911045,0.109825,2.70163,1.43493,0.969128,-0.0907731,0.480851
1.29818,1.25644,1.11904,-0.374157,-0.162048,1.04211,1.07568,0.353307,0.230383,0.314359
1.35842,1.31582,1.2673,-0.366781,-0.0377081,1.21247,0.986799,0.238165,-0.0973406,0.164987
3.62451,3.64861,3.0775,0.674312,-0.436222,2.97087,1.50938,-1.09482,0.161865,0.415991
1.33697,1.29409,1.13734,-0.149137,-0.392512,1.05699,1.09502,0.148931,0.324598,0.437241
1.70856,1.48229,1.27389,-0.193553,0.433677,1.18206,1.14667,0.0515354,-0.362048,0.548422
2.01474,1.61607,1.32218,0.37802,-0.0242912,1.26675,1.23217,-0.51132,-0.17566,0.587855
2.12338,2.08103,1.50655,0.816572,-0.21673,1.24737,1.51275,-0.725842,0.360026,0.866946
3.24118,3.03418,2.8858,-0.231978,-0.781319,2.76832,1.08665,0.320118,0.44368,-0.0334112
1.7102,1.45714,1.23651,-0.0755269,-0.388482,1.17146,1.15891,0.20856,0.513153,0.394824
1.2645,1.2258,1.10671,-0.372208,0.00896529,1.0422,1.05736,0.279109,0.0183136,0.399278
1.87558,1.83416,1.48066,0.185814,-0.683995,1.3,1.29177,-0.100462,0.644184,0.602707
1.80383,1.7288,1.66525,-0.0526014,0.497488,1.58833,1.00183,0.0836909,-0.332358,0.0763741
2.22622,1.98467,1.65386,0.0304975,-0.530269,1.56625,1.26908,-0.0854853,0.307977,0.792499
1.58644,1.54434,1.34501,-0.104551,-0.534205,1.22993,1.13761,0.228206,0.530846,0.282693
1.90789,1.86587,1.4892,0.735657,0.0458944,1.29399,1.31495,-0.642389,-0.160226,0.64062
1.38131,1.36648,1.30041,-0.413171,-0.0367877,1.23248,1.00434,0.280277,0.112474,0.1927
1.98343,1.54892,1.42466,0.0131982,0.530144,1.32228,1.06253,-0.148846,-0.328701,0.34413
1.65292,1.47901,1.18763,-0.310932,-0.0187515,1.14605,1.22965,-0.104284,0.719117,0.321989
2.12682,1.74516,1.67376,-0.331388,-0.297878,1.61335,1.00968,0.290886,0.162538,0.16752
1.51285,1.46927,1.23633,0.409301,0.0487207,1.16559,1.17121,-0.560488,0.0529837,0.417641
3.5161,2.89313,2.19765,0.0268589,0.793925,2.04906,1.63375,-0.0257818,-0.891654,0.996534
1.88728,1.22172,1.12117,-0.237319,0.169852,1.08252,1.03882,-0.238655,0.169473,0.336313
2.31755,2.27654,2.05242,-0.626732,0.153427,1.94836,1.16239,0.581946,-0.163316,0.324744
1.35332,1.3123,1.26514,-0.205575,-0.27018,1.21873,0.985437,0.161327,0.214152,0.137272
2.93927,1.72236,1.58785,0.0748845,-0.488548,1.50896,1.07279,0.383368,0.0456441,0.348512
2.60195,2.0163,1.6685,-0.0643612,-0.658853,1.53156,1.28607,0.0869752,0.341958,0.805688
6.32814,2.73614,1.86976,-0.419441,-0.906482,1.58062,1.80465,0.51813,0.197507,1.43838
2.00887,1.9673,1.82189,-0.477258,0.146937,1.75212,1.08368,0.400653,-0.199811,0.30587
1.42261,1.38026,1.31046,-0.0409661,0.347119,1.26299,1.00808,0.0400887,-0.246485,0.27111
1.83835,1.48697,1.4017,-0.334121,0.231649,1.34145,1.02354,-0.252261,0.0326142,0.320268
1.611,1.38484,1.18365,-0.228166,0.208184,1.14264,1.13947,0.254757,-0.213718,0.554486
1.24613,1.20444,1.10316,-0.454811,0.187253,0.987438,1.03956,0.335754,-0.0975547,0.279424
1.71652,1.67284,1.51348,0.415249,-0.0610147,1.45412,1.09764,-0.334222,0.121839,0.44486
1.4092,1.36651,1.23167,-0.129628,0.310152,1.18491,1.07311,0.247088,-0.392599,0.236703
1.67917,1.37758,1.28768,0.190895,0.375758,1.21675,1.02818,-0.157102,-0.0430029,0.387633
1.40958,1.36751,1.20625,-0.474168,0.00672572,1.10912,1.09953,0.540022,0.0319398,0.189646
2.45202,1.99914,1.93491,-0.400942,0.310556,1.86726,1.00251,0.210473,-0.0179691,0.282917
1.35538,1.31356,1.17707,-0.328912,0.478614,1.02383,1.07476,0.216409,-0.35204,0.322482
2.01168,1.8528,1.78989,-0.447,-0.248072,1.71533,1.00118,0.195323,0.263157,0.12081
1.21921,1.17829,1.12987,-0.174118,-0.276499,1.08159,0.986698,0.220508,0.180047,0.110356
1.71752,1.42721,1.37607,0.251288,0.371353,1.30097,0.989415,0.137558,7.46569e-05,0.282251
1.67203,1.49035,1.17639,-0.318738,0.3708,1.06996,1.25223,0.465492,-0.356754,0.586324
1.3836,1.29442,1.1371,0.182078,0.512138,0.998781,1.09559,-0.00299193,-0.411039,0.388579
1.25738,1.21634,1.16893,-0.295843,0.120161,1.12447,0.985684,0.269816,-0.0923694,0.0994298
1.29572,1.25305,1.18635,-0.188471,-0.251087,1.14406,1.00497,0.0951888,0.341712,0.061489
1.55068,1.50929,1.43829,-0.0913923,0.441934,1.36566,1.00927,0.0183442,-0.355091,0.108868
1.48198,1.44029,1.32819,-0.316719,0.242227,1.26693,1.05037,0.391597,-0.192167,0.180682
5.51005,4.43414,4.09153,-0.0440735,-1.07475,3.94761,1.28088,0.202949,-0.18136,0.82839
1.47796,1.43663,1.36051,-0.0106844,-0.401525,1.29987,1.01439,0.0794098,0.354415,0.129294
1.89053,1.41648,1.17711,0.164025,0.304322,1.12519,1.17764,0.183719,0.0932718,0.681205
4.48621,2.35805,1.64699,-0.0892265,-0.744726,1.46629,1.64933,0.253996,0.351283,1.28531
1.6464,1.60444,1.50713,-0.0764158,0.422083,1.4448,1.03558,0.184398,-0.376208,0.128629
1.73994,1.48058,1.33008,-0.393552,0.0610716,1.26905,1.08877,0.398049,0.376016,-0.0723925
2.63695,2.59382,2.219,-0.65628,-0.206457,2.10965,1.31309,0.700481,0.0280285,0.59363
3.35538,1.53349,1.20955,-0.350956,-0.0584432,1.15604,1.26221,-0.105896,-0.176377,0.818837
1.58454,1.24232,1.1048,0.219079,0.240212,1.05588,1.07579,0.0709911,-0.310919,0.418649
1.46841,1.42518,1.24674,-0.353134,-0.0600248,1.19417,1.11671,0.524337,0.0441354,0.299683
1.87191,1.65018,1.32664,0.299872,0.36593,1.23942,1.26181,-0.514537,-0.292673,0.601162
1.63744,1.34798,1.23104,-0.276458,-0.191441,1.18423,1.0552,0.000913901,0.200993,0.43898
2.43157,2.21168,1.82318,-0.384413,-0.301522,1.7565,1.32678,0.225194,0.562556,0.716105
1.58686,1.54576,1.31649,0.511801,-0.302867,1.17451,1.16754,-0.45474,0.306438,0.426732
1.4477,1.40489,1.2859,-0.334673,0.194225,1.2263,1.05727,0.429858,-0.213231,0.0849472
1.5364,1.49503,1.18584,-0.293661,0.634834,0.957583,1.24746,0.325829,-0.580228,0.482671
1.64333,1.59979,1.37785,0.235851,0.341422,1.31388,1.16021,-0.211461,-0.527509,0.377829
2.04192,1.99964,1.71832,0.546765,-0.250333,1.60966,1.21959,-0.660395,0.178085,0.373121
1.85549,1.50894,1.25913,-0.417943,-0.114795,1.18218,1.18808,0.474625,-0.212212,0.510771
1.58789,1.50409,1.45138,0.129751,-0.382849,1.39395,0.990977,-0.0411913,-0.142602,0.282222
1.64111,1.59911,1.46503,0.058452,-0.378062,1.4142,1.07235,-0.0237069,0.407087,0.321409
1.30274,1.25559,1.19962,0.0969673,-0.341297,1.14595,0.994236,0.064552,0.320976,0.0309515
1.8881,1.55792,1.3042,-0.0458355,0.495366,1.20559,1.19199,-0.135826,-0.43582,0.576275
1.2453,1.20337,1.12311,-0.347929,-0.0129551,1.06778,1.01852,0.300248,0.101238,0.237986
2.45205,2.35234,2.13753,0.227287,0.804997,1.96707,1.15308,-0.239514,-0.623113,0.0599372
1.94812,1.84534,1.75968,0.114612,0.472487,1.69118,1.02393,0.33455,-0.222798,-0.0807324
2.26931,2.22757,2.11233,0.173103,-0.551904,2.03159,1.05352,-0.189062,0.417607,0.139283
3.20306,2.94835,2.30047,0.173099,-0.621277,2.20822,1.58615,-0.534745,0.621271,0.981623
3.56242,2.35123,2.09172,-0.0311359,0.610461,2.00041,1.19778,-0.000194263,-0.573066,0.475318
2.27679,1.73369,1.52026,-0.123914,-0.622093,1.38161,1.1517,0.00574548,0.18553,0.64157
2.13031,2.13861,1.86259,-0.179115,0.523435,1.77853,1.21429,0.608751,-0.292698,0.371347
